1209-14;EDIFICIOS;LAURA PAMELA VASQUEZ GARCIA ASESORIA EN PROYECTOS INMOBILIARIOS E.I.R.L.;ASESORIA LA LIGUA. LICITACION V REGION 2017;CASABLANCA;21-04-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;1250000;94;47;0;0;0;0;1;12;12;12;10;13298;0;0;0;0;0;0;0;0;0;0;0;0;13297,8723404255;13297,8723404255;1236702,12765957;159574;172871,872340426;1077128,12765957;159574;332445,872340425;917554,127659574;159574;492019,872340426;757980,127659575;132979;624998,872340426;625001,127659575
1209-15;MAQUINARIA Y EQUIPOS;INGRAM MICRO CHILE S.A;HPE OFICCE CONNECT 1920S 24G SWITCH;CASABLANCA;22-04-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;110241;94;47;0;0;0;0;1;12;12;12;10;1173;0;0;0;0;0;0;0;0;0;0;0;0;1172,77659574468;1172,77659574468;109068,223404255;14073;15245,7765957447;94995,2234042553;14073;29318,7765957447;80922,2234042553;14073;43391,7765957447;66849,2234042553;11728;55119,7765957447;55121,2234042553
1209-15;MAQUINARIA Y EQUIPOS;INGRAM MICRO CHILE S.A;HPE OFICCE CONNECT 1920S 24G SWITCH;CASABLANCA;23-04-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;110241;94;47;0;0;0;0;1;12;12;12;10;1173;0;0;0;0;0;0;0;0;0;0;0;0;1172,77659574468;1172,77659574468;109068,223404255;14073;15245,7765957447;94995,2234042553;14073;29318,7765957447;80922,2234042553;14073;43391,7765957447;66849,2234042553;11728;55119,7765957447;55121,2234042553
1209-15;MAQUINARIA Y EQUIPOS;INGRAM MICRO CHILE S.A;HPE OFICCE CONNECT 1920S 24G 2SFP POE+;CASABLANCA;24-04-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;285011;94;47;0;0;0;0;1;12;12;12;10;3032;0;0;0;0;0;0;0;0;0;0;0;0;3032,03191489362;3032,03191489362;281978,968085106;36384;39416,0319148936;245594,968085106;36384;75800,0319148936;209210,968085106;36384;112184,031914894;172826,968085106;30320;142504,031914894;142506,968085106
1209-15;MAQUINARIA Y EQUIPOS;Actia;Combined Gas Analyzer;CASABLANCA;25-04-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;2166281,2982;94;47;0;0;0;0;1;12;12;12;10;23046;0;0;0;0;0;0;0;0;0;0;0;0;23045,5457255319;23045,5457255319;2143235,75247447;276547;299592,545725532;1866688,75247447;276547;576139,545725532;1590141,75247447;276547;852686,545725532;1313594,75247447;230455;1083141,54572553;1083139,75247447
1209-15;MAQUINARIA Y EQUIPOS;Actia;Combined Gas Analyzer;CASABLANCA;26-04-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;2166281,2982;94;47;0;0;0;0;1;12;12;12;10;23046;0;0;0;0;0;0;0;0;0;0;0;0;23045,5457255319;23045,5457255319;2143235,75247447;276547;299592,545725532;1866688,75247447;276547;576139,545725532;1590141,75247447;276547;852686,545725532;1313594,75247447;230455;1083141,54572553;1083139,75247447
1209-15;MAQUINARIA Y EQUIPOS;Actia;Combined Gas Analyzer;CASABLANCA;27-04-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;2166281,2982;94;47;0;0;0;0;1;12;12;12;10;23046;0;0;0;0;0;0;0;0;0;0;0;0;23045,5457255319;23045,5457255319;2143235,75247447;276547;299592,545725532;1866688,75247447;276547;576139,545725532;1590141,75247447;276547;852686,545725532;1313594,75247447;230455;1083141,54572553;1083139,75247447
1209-15;MAQUINARIA Y EQUIPOS;Actia;Linea de Inspección LGV Livianos;CASABLANCA;28-04-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;15494611,16;94;47;0;0;0;0;1;12;12;12;10;164836;0;0;0;0;0;0;0;0;0;0;0;0;164836,28893617;164836,28893617;15329774,8710638;1978035;2142871,28893617;13351739,8710638;1978035;4120906,28893617;11373704,8710638;1978035;6098941,28893617;9395669,87106383;1648363;7747304,28893617;7747306,87106383
1209-15;MAQUINARIA Y EQUIPOS;Actia;Linea de Inspección HGV Pesados;CASABLANCA;29-04-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;25029412,74;94;47;0;0;0;0;1;12;12;12;10;266270;0;0;0;0;0;0;0;0;0;0;0;0;266270,348297872;266270,348297872;24763142,3917021;3195244;3461514,34829787;21567898,3917021;3195244;6656758,34829787;18372654,3917021;3195244;9852002,34829787;15177410,3917021;2662703;12514705,3482979;12514707,3917021
1209-15;MAQUINARIA Y EQUIPOS;ND;ARRIENDO;CASABLANCA;30-04-2013;2013;01-09-2017;01-09-2025;96;01-05-2019;01-11-2019;2019;0;0;si;2019;01-11-2019;01-09-2027;1873083;94;47;0;0;0;0;1;12;12;12;10;19926;0;0;0;0;0;0;0;0;0;0;0;0;19926,414893617;19926,414893617;1853156,58510638;239117;259043,414893617;1614039,58510638;239117;498160,414893617;1374922,58510638;239117;737277,414893617;1135805,58510638;199264;936541,414893617;936541,585106383
